label,year,message
fraud,2021,"urgent,we,are,trying,to,contact,u,todays,draw,shows,that,you,have,won,a,800,prize,guaranteed,call,09050001808,from,land,line,claim,m95,valid12hrs,only"
fraud,2023,"do,you,want,a,new,video,phone750,anytime,any,network,mins,150,text,for,only,five,pounds,per,week,call,08000776320,now,or,reply,for,delivery,tomorrow"
fraud,2025,"you,are,being,contacted,by,our,dating,service,by,someone,you,know,to,find,out,who,it,is,call,from,a,land,line,09050000878,pobox45w2tg150p"
fraud,2018,"wan2,win,a,meetgreet,with,westlife,4,u,or,a,m8,they,are,currently,on,what,tour,1unbreakable,2untamed,3unkempt,text,12,or,3,to,83049,cost,50p,std,text"
fraud,2018,"you,are,a,1000,winner,or,guaranteed,caller,prize,this,is,our,final,attempt,to,contact,you,to,claim,call,09071517866,now,150ppmpobox10183bhamb64xe"
fraud,2016,"xmas,new,years,eve,tickets,are,now,on,sale,from,the,club,during,the,day,from,10am,till,8pm,and,on,thurs,fri,sat,night,this,week,they're,selling,fast"
fraud,2024,"rock,yr,chik,get,100's,of,filthy,films,xxx,pics,on,yr,phone,now"
fraud,2020,"from,next,month,get,upto,50,more,calls,4,ur,standard,network,charge,2,activate,call,9061100010,c,wire3"
fraud,2012,"urgent,we,are,trying,to,contact,u,todays,draw,shows,that,you,have,won,a,800,prize,guaranteed"
fraud,2017,"text,banneduk,to,89555,to,see,cost,150p,textoperator,g696ga,18,xxx"
fraud,2020,"collect,your,valentine's,weekend,to,paris,inc,flight,hotel,200,prize,guaranteed,text,paris,to,no,69101,wwwrtfsphostingcom"
fraud,2018,"customer,loyalty,offerthe,new,nokia6650,mobile,from,only,10,at,txtauction,txt,word,start,to,no,81151,get,yours,now,4tctxt,tc,150pmtmsg"
fraud,2018,"you,won't,believe,it,but,it's,true,it's,incredible,txts,reply,g,now,to,learn,truly,amazing,things,that,will,blow,your,mind,from,o2fwd,only,18ptxt"
fraud,2017,"i,am,hot,n,horny,and,willing,i,live,local,to,you,text,a,reply,to,hear,strt,back,from,me,150p,per,msg,netcollex,ltdhelpdesk"
fraud,2021,"do,you,want,a,new,nokia,3510i,colour,phone,delivered,tomorrow,with,200,free,minutes,to,any,mobile,100,free,text,free,camcorder,reply,or,call,08000930705"
fraud,2023,"congratulations,you've,won,you're,a,winner,in,our,august,1000,prize,draw"
fraud,2024,"get,the,official,england,poly,ringtone,or,colour,flag,on,yer,mobile,for,tonights,game,text,tone,or,flag,to,84199,optout,txt,eng,stop,box39822,w111wx,150"
fraud,2017,"customer,service,announcement,we,recently,tried,to,make,a,delivery,to,you,but,were,unable,to,do,so,please,call,07090298926,to,reschedule,ref9307622"
fraud,2018,"you,can,stop,further,club,tones,by,replying,stop,mix,see,mytonecomenjoy,html,for,terms,club,tones,cost,gbp450week,mfl,po,box,1146,mk45,2wt,23"
fraud,2025,"wamma,get,laidwant,real,doggin,locations,sent,direct,to,your,mobile,join,the,uks,largest,dogging,network,txt,dogs,to,69696,nownyt,ec2a,3lp,150msg"
fraud,2016,"you,have,won,a,nokia,7250i,this,is,what,you,get,when,you,win,our,free,auction,to,take,part,send,nokia,to,86021,now,hgsuite3422lands,roww1jhl,16"
fraud,2024,"promotion,number,8714714,ur,awarded,a,city,break,and,could,win,a,200,summer,shopping,spree,every,wk,txt,store,to,88039,skilgme,tscs087147403231winawkage16,150perwksub"
fraud,2022,"you,are,a,winner,you,have,been,specially,selected,to,receive,1000,cash,or,a,2000,award,speak,to,a,live,operator,to,claim,call,087147123779am7pm,cost,10p"
fraud,2014,"free,top,ringtone,sub,to,weekly,ringtoneget,1st,week,freesend,subpoly,to,816183,per,weekstop,sms08718727870"
fraud,2023,"thanks,for,your,ringtone,order,reference,number,x49,your,mobile,will,be,charged,450,should,your,tone,not,arrive,please,call,customer,services,09065989182,from,colourredtextcolourtxtstar"
fraud,2016,"hi,there,2nights,ur,lucky,night,uve,been,invited,2,xchat,the,uks,wildest,chat,txt,chat,to,86688,now"
fraud,2015,"22,146tf150p"
fraud,2016,"dear,voucher,holder,2,claim,your,1st,class,airport,lounge,passes,when,using,your,holiday,voucher,call,08704439680,when,booking,quote,1st,class,x,2"
fraud,2021,"bloomberg,message,center,447797706009,why,wait,apply,for,your,future,httpcareers,bloombergcom"
fraud,2021,"yes,the,only,place,in,town,to,meet,exciting,adult,singles,is,now,in,the,uk,txt,chat,to,86688,now,150pmsg"
fraud,2017,"free,for,1st,week,no1,nokia,tone,4,ur,mob,every,week,just,txt,nokia,to,8007,get,txting,and,tell,ur,mates,wwwgetzedcouk,pobox,36504,w45wq,norm150ptone,16"
fraud,2024,"someone,u,know,has,asked,our,dating,service,2,contact,you,cant,guess,who,call,09058095107,now,all,will,be,revealed,pobox,7,s3xy,150p"
fraud,2025,"mila,age23,blonde,new,in,uk,i,look,sex,with,uk,guys,if,u,like,fun,with,me,text,mtalk,to,6986618,30pptxt,1st,5free,150,increments,help08718728876"
fraud,2011,"claim,a,200,shopping,spree,just,call,08717895698,now,have,you,won,mobstorequiz10ppm"
fraud,2020,"want,to,funk,up,ur,fone,with,a,weekly,new,tone,reply,tones2u,2,this,text,wwwringtonescouk,the,original,n,best,tones,3gbp,network,operator,rates,apply"
fraud,2016,"we,tried,to,contact,you,re,your,reply,to,our,offer,of,a,video,handset,750,anytime,any,networks,mins,unlimited,text,camcorder,reply,or,call,08000930705,now"
fraud,2025,"urgent,we,are,trying,to,contact,you,last,weekends,draw,shows,that,you,have,won,a,900,prize,guaranteed,call,09061701851,claim,code,k61,valid,12hours,only"
fraud,2022,"74355,xmas,iscoming,ur,awarded,either,500,cd,gift,vouchers,free,entry,2,r,100,weekly,draw,txt,music,to,87066,tnc"
fraud,2019,"congratulations,u,can,claim,2,vip,row,a,tickets,2,c,blu,in,concert,in,november,or,blu,gift,guaranteed,call,09061104276,to,claim,tscs,wwwsmsconet,cost375max"
fraud,2017,"fantasy,football,is,back,on,your,tv,go,to,sky,gamestar,on,sky,active,and,play,250k,dream,team,scoring,starts,on,saturday,so,register,nowsky,opt,out,to,88088"
fraud,2020,"free,msg,single,find,a,partner,in,your,area,1000s,of,real,people,are,waiting,to,chat,nowsend,chat,to,62220cncl,send,stopcs,08717890890150,per,msg"
fraud,2024,"win,the,newest,harry,potter,and,the,order,of,the,phoenix,book,5,reply,harry,answer,5,questions,chance,to,be,the,first,among,readers"
fraud,2022,"free,msg,ringtonefrom,httptms,widelivecomindex,wmlid1b6a5ecef91ff937819firsttrue180430jul05"
fraud,2024,"oh,my,god,i've,found,your,number,again,i'm,so,glad,text,me,back,xafter,this,msgs,cst,std,ntwk,chg,150"
fraud,2021,"a,link,to,your,picture,has,been,sent,you,can,also,use,httpalto18coukwavewaveaspo44345"
fraud,2018,"double,mins,1000,txts,on,orange,tariffs,latest,motorola,sonyericsson,nokia,with,bluetooth,free,call,mobileupd8,on,08000839402,or,call2optouthf8"
fraud,2020,"urgent,this,is,our,2nd,attempt,to,contact,u,your,900,prize,from,yesterday,is,still,awaiting,collection,to,claim,call,now,09061702893,acl03530150pm"
fraud,2016,"dear,dave,this,is,your,final,notice,to,collect,your,4,tenerife,holiday,or,5000,cash,award,call,09061743806,from,landline,tcs,sae,box326,cw25wx,150ppm"
fraud,2019,"tells,u,2,call,09066358152,to,claim,5000,prize,u,have,2,enter,all,ur,mobile,personal,details,the,prompts,careful"
fraud,2014,"your,2004,account,for,07xxxxxxxxx,shows,786,unredeemed,points,to,claim,call,08719181259,identifier,code,xxxxx,expires,260305"
fraud,2025,"do,you,want,a,new,video,handset,750,anytime,any,network,mins,half,price,line,rental,camcorder,reply,or,call,08000930705,for,delivery,tomorrow"
fraud,2016,"you,have,an,important,customer,service,announcement,call,freephone,0800,542,0825,now"
fraud,2020,"freeringtone,reply,real,or,poly,eg,real1,1,pushbutton,2,dontcha,3,babygoodbye,4,golddigger,5,webeburnin,1st,tone,free,and,6,more,when,u,join,for,3wk"
fraud,2013,"you,have,been,specially,selected,to,receive,a,3000,award,call,08712402050,before,the,lines,close,cost,10ppm,16,tcs,apply,ag,promo"
fraud,2016,"you,have,won,as,a,valued,vodafone,customer,our,computer,has,picked,you,to,win,a,150,prize,to,collect,is,easy,just,call,09061743386"
fraud,2021,"free,video,camera,phones,with,half,price,line,rental,for,12,mths,and,500,cross,ntwk,mins,100,txts,call,mobileupd8,08001950382,or,call2optout674"
fraud,2023,"great,new,offer,double,mins,double,txt,on,best,orange,tariffs,and,get,latest,camera,phones,4,free,call,mobileupd8,free,on,08000839402,now,or,2stoptxt,tcs"
fraud,2017,"bank,of,granite,issues,strongbuy,explosive,pick,for,our,members,up,over,300,nasdaq,symbol,cdgt,that,is,a,500,per"
fraud,2011,"bored,housewives,chat,n,date,now,08717507711,btnational,rate,10pmin,only,from,landlines"
fraud,2018,"we,tried,to,call,you,re,your,reply,to,our,sms,for,a,video,mobile,750,mins,unlimited,text,free,camcorder,reply,or,call,now,08000930705,del,thurs"
fraud,2024,"this,is,the,2nd,time,we,have,tried,to,contact,u,u,have,won,the,400,prize,2,claim,is,easy,just,call,087104711148,now,only,10p,per,minute,btnationalrate"
fraud,2020,"wan2,win,a,meetgreet,with,westlife,4,u,or,a,m8,they,are,currently,on,what,tour,1unbreakable,2untamed,3unkempt,text,12,or,3,to,83049,cost,50p,std,text"
fraud,2012,"please,call,our,customer,service,representative,on,freephone,0808,145,4742,between,9am11pm,as,you,have,won,a,guaranteed,1000,cash,or,5000,prize"
fraud,2025,"you,will,be,receiving,this,week's,triple,echo,ringtone,shortly,enjoy,it"
fraud,2022,"u've,been,selected,to,stay,in,1,of,250,top,british,hotels,for,nothing,holiday,valued,at,350,dial,08712300220,to,claim,national,rate,call,bx526,sw73ss"
fraud,2018,"you,are,chosen,to,receive,a,350,award,pls,call,claim,number,09066364311,to,collect,your,award,which,you,are,selected,to,receive,as,a,valued,mobile,customer"
fraud,2019,"please,call,our,customer,service,representative,on,freephone,0808,145,4742,between,9am11pm,as,you,have,won,a,guaranteed,1000,cash,or,5000,prize"
fraud,2019,"win,a,1000,cash,prize,or,a,prize,worth,5000"
fraud,2012,"thanks,for,your,ringtone,order,reference,number,x49your,mobile,will,be,charged,450,should,your,tone,not,arrive,please,call,customer,services,09065989182"
fraud,2024,"you,are,being,contacted,by,our,dating,service,by,someone,you,know,to,find,out,who,it,is,call,from,your,mobile,or,landline,09064017305,pobox75ldns7"
fraud,2012,"tbspersolvo,been,chasing,us,since,sept,for38,definitely,not,paying,now,thanks,to,your,information,we,will,ignore,them,kath,manchester"
fraud,2013,"loans,for,any,purpose,even,if,you,have,bad,credit,tenants,welcome,call,noworriesloanscom,on,08717111821"
fraud,2018,"orange,brings,you,ringtones,from,all,time,chart,heroes,with,a,free,hit,each,week,go,to,ringtones,pics,on,wap,to,stop,receiving,these,tips,reply,stop"
fraud,2016,"private,your,2003,account,statement,for,07973788240,shows,800,unredeemed,s,i,m,points,call,08715203649,identifier,code,40533,expires,311004"
fraud,2019,"we,tried,to,call,you,re,your,reply,to,our,sms,for,a,video,mobile,750,mins,unlimited,text,free,camcorder,reply,of,call,08000930705,now"
fraud,2017,"gsoh,good,with,spam,the,ladiesu,could,b,a,male,gigolo,2,join,the,uk's,fastest,growing,mens,club,reply,oncall,mjzgroup,087143423992stop,reply,stop,msg150rcvd"
fraud,2025,"u,have,a,secret,admirer,who,is,looking,2,make,contact,with,ufind,out,who,they,rreveal,who,thinks,ur,so,specialcall,on,09058094599"
fraud,2016,"hot,live,fantasies,call,now,08707500020,just,20p,per,min,ntt,ltd,po,box,1327,croydon,cr9,5wb,0870,is,a,national,rate,call"
fraud,2024,"urgent,your,mobile,number,has,been,awarded,a,ukp2000,prize,guaranteed,call,09061790125,from,landline,claim,3030,valid,12hrs,only,150ppm"
fraud,2024,"spjanuary,male,sale,hot,gay,chat,now,cheaper,call,08709222922,national,rate,from,15pmin,cheap,to,78pmin,peak,to,stop,texts,call,08712460324,10pmin"
fraud,2011,"freemsg,today's,the,day,if,you,are,ready,i'm,horny,live,in,your,town,i,love,sex,fun,games,netcollex,ltd,08700621170150p,per,msg,reply,stop,to,end"
fraud,2014,"in,the,simpsons,movie,released,in,july,2007,name,the,band,that,died,at,the,start,of,the,film,agreen,day,bblue,day,cred,day,send,a,b,or,c"
fraud,2025,"please,call,amanda,with,regard,to,renewing,or,upgrading,your,current,tmobile,handset,free,of,charge,offer,ends,today,tel,0845,021,3680,subject,to,t's,and,c's"
fraud,2011,"urgent,your,4,costa,del,sol,holiday,or,5000,await,collection,call,09050090044,now,toclaim,sae,tc,s,pobox334,stockport,sk38xh,cost150pm,max10mins"
fraud,2022,"want,a,new,video,phone,750,anytime,any,network,mins,half,price,line,rental,free,text,for,3,months,reply,or,call,08000930705,for,free,delivery"
fraud,2016,"had,your,mobile,11,months,or,more,u,r,entitled,to,update,to,the,latest,colour,mobiles,with,camera,for,free,call,the,mobile,update,co,free,on,08002986030"
fraud,2023,"dear,voucher,holder,to,claim,this,weeks,offer,at,your,pc,please,go,to,httpwwwwtlpcouktext,tscs,apply"
fraud,2011,"congrats,nokia,3650,video,camera,phone,is,your,call,09066382422,calls,cost,150ppm,ave,call,3mins,vary,from,mobiles,16,close,300603,post,bcm4284,ldn,wc1n3xx"
fraud,2016,"urgent,please,call,0906346330,your,abta,complimentary,4,spanish,holiday,or,10000,cash,await,collection,sae,tcs,box,47,po19,2ez,150ppm,18"
fraud,2022,"double,mins,and,txts,4,6months,free,bluetooth,on,orange,available,on,sony,nokia,motorola,phones,call,mobileupd8,on,08000839402,or,call2optoutn9dx"
fraud,2021,"free,for,1st,week,no1,nokia,tone,4,ur,mob,every,week,just,txt,nokia,to,8007,get,txting,and,tell,ur,mates,wwwgetzedcouk,pobox,36504,w45wq,norm150ptone,16"
fraud,2019,"want,to,funk,up,ur,fone,with,a,weekly,new,tone,reply,tones2u,2,this,text,wwwringtonescouk,the,original,n,best,tones,3gbp,network,operator,rates,apply"
fraud,2021,"important,information,4,orange,user,0796xxxxxx,today,is,ur,lucky,day2,find,out,why,log,onto,httpwwwurawinnercom,there's,a,fantastic,prizeawaiting,you"
fraud,2023,"missed,call,alert,these,numbers,called,but,left,no,message,07008009200"
fraud,2023,"freemsg,our,records,indicate,you,may,be,entitled,to,3750,pounds,for,the,accident,you,had,to,claim,for,free,reply,with,yes,to,this,msg,to,opt,out,text,stop"
fraud,2011,"u,can,win,100,of,music,gift,vouchers,every,week,starting,now,txt,the,word,draw,to,87066,tscs,wwwidewcom,skillgame,1winaweek,age16,150ppermesssubscription"
fraud,2019,"show,ur,colours,euro,2004,241,offer,get,an,england,flag,3lions,tone,on,ur,phone,click,on,the,following,service,message,for,info"
fraud,2025,"text,pass,to,69669,to,collect,your,polyphonic,ringtones,normal,gprs,charges,apply,only,enjoy,your,tones"
fraud,2025,"accordingly,i,repeat,just,text,the,word,ok,on,your,mobile,phone,and,send"
fraud,2020,"block,breaker,now,comes,in,deluxe,format,with,new,features,and,great,graphics,from,tmobile,buy,for,just,5,by,replying,get,bbdeluxe,and,take,the,challenge"
fraud,2022,"important,information,4,orange,user,today,is,your,lucky,day2find,out,why,log,onto,httpwwwurawinnercom,there's,a,fantastic,surprise,awaiting,you"
fraud,2017,"natalja,25f,is,inviting,you,to,be,her,friend,reply,yes440,or,no440,see,her,wwwsmsacunat27081980,stop,send,stop,frnd,to,62468"
fraud,2013,"urgent,important,information,for,02,user,today,is,your,lucky,day,2,find,out,why,log,onto,httpwwwurawinnercom,there,is,a,fantastic,surprise,awaiting,you"
fraud,2024,"winner,as,a,valued,network,customer,you,have,been,selected,to,receivea,900,prize,reward,to,claim,call,09061701461,claim,code,kl341,valid,12,hours,only"
fraud,2020,"kit,strip,you,have,been,billed,150p,netcollex,ltd,po,box,1013,ig11,oja"
fraud,2020,"hmv,bonus,special,500,pounds,of,genuine,hmv,vouchers,to,be,won,just,answer,4,easy,questions,play,now,send,hmv,to,86688,more,infowww100percentrealcom"
fraud,2021,"please,call,08712402578,immediately,as,there,is,an,urgent,message,waiting,for,you"
fraud,2019,"thesmszonecom,lets,you,send,free,anonymous,and,masked,messagesim,sending,this,message,from,theredo,you,see,the,potential,for,abuse"
fraud,2019,"well,done,your,4,costa,del,sol,holiday,or,5000,await,collection,call,09050090044,now,toclaim,sae,tcs,pobox334,stockport,sk38xh,cost150pm,max10mins"
fraud,2023,"someone,u,know,has,asked,our,dating,service,2,contact,you,cant,guess,who,call,09058091854,now,all,will,be,revealed,po,box385,m6,6wu"
fraud,2013,"congrats,2,mobile,3g,videophones,r,yours,call,09061744553,now,videochat,wid,ur,mates,play,java,games,dload,polyh,music,noline,rentl,bx420,ip4,5we,150pm"
fraud,2011,"u,447801259231,have,a,secret,admirer,who,is,looking,2,make,contact,with,ufind,out,who,they,rreveal,who,thinks,ur,so,specialcall,on,09058094597"
fraud,2021,"important,information,4,orange,user,0789xxxxxxx,today,is,your,lucky,day2find,out,why,log,onto,httpwwwurawinnercom,there's,a,fantastic,surprise,awaiting,you"
fraud,2022,"our,dating,service,has,been,asked,2,contact,u,by,someone,shy,call,09058091870,now,all,will,be,revealed,pobox84,m26,3uz,150p"
fraud,2018,"do,you,want,a,new,video,handset,750,any,time,any,network,mins,unlimited,text,camcorder,reply,or,call,now,08000930705,for,del,sat,am"
fraud,2011,"ur,balance,is,now,600,next,question,complete,the,landmark,big,a,bob,b,barry,or,c,ben,text,a,b,or,c,to,83738,good,luck"
fraud,2022,"ur,tonexs,subscription,has,been,renewed,and,you,have,been,charged,450,you,can,choose,10,more,polys,this,month,wwwclubzedcouk,billing,msg"
fraud,2021,"if,you,don't,your,prize,will,go,to,another,customer,tc,at,wwwtcbiz,18,150pmin,polo,ltd,suite,373,london,w1j,6hl,please,call,back,if,busy"
fraud,2011,"do,you,want,a,new,nokia,3510i,colour,phone,delivered,tomorrow,with,200,free,minutes,to,any,mobile,100,free,text,free,camcorder,reply,or,call,8000930705"
fraud,2017,"recpt,13,you,have,ordered,a,ringtone,your,order,is,being,processed"
fraud,2024,"as,one,of,our,registered,subscribers,u,can,enter,the,draw,4,a,100,gb,gift,voucher,by,replying,with,enter,to,unsubscribe,text,stop"
fraud,2020,"for,your,chance,to,win,a,free,bluetooth,headset,then,simply,reply,back,with,adp"
fraud,2018,"don't,b,floppy,b,snappy,happy,only,gay,chat,service,with,photo,upload,call,08718730666,10pmin,2,stop,our,texts,call,08712460324"
fraud,2021,"urgent,ur,awarded,a,complimentary,trip,to,eurodisinc,trav,acoentry41,or,1000,to,claim,txt,dis,to,87121,186150morefrmmob,shracomorsglsuplt10,ls1,3aj"
fraud,2025,"welcome,to,ukmobiledate,this,msg,is,free,giving,you,free,calling,to,08719839835,future,mgs,billed,at,150p,daily,to,cancel,send,go,stop,to,89123"
fraud,2025,"3,you,have,received,your,mobile,content,enjoy"
fraud,2024,"want,explicit,sex,in,30,secs,ring,02073162414,now,costs,20pmin"
fraud,2023,"latest,nokia,mobile,or,ipod,mp3,player,400,proze,guaranteed,reply,with,win,to,83355,now,norcorp,ltd150mtmsgrcvd18"
fraud,2015,"sms,services,for,your,inclusive,text,credits,pls,goto,wwwcomuknet,login,3qxj9,unsubscribe,with,stop,no,extra,charge,help,08702840625comuk,220cm2,9ae"
fraud,2011,"mobile,club,choose,any,of,the,top,quality,items,for,your,mobile,7cfca1a"
fraud,2024,"money,i,have,won,wining,number,946,wot,do,i,do,next"
fraud,2019,"congrats,2,mobile,3g,videophones,r,yours,call,09061744553,now,videochat,wid,ur,mates,play,java,games,dload,polyh,music,noline,rentl,bx420,ip4,5we,150pm"
fraud,2015,"i,want,some,cock,my,hubby's,away,i,need,a,real,man,2,satisfy,me,txt,wife,to,89938,for,no,strings,action,txt,stop,2,end,txt,rec,150ea,otbox,731,la1,7ws"
fraud,2021,"gr8,new,service,live,sex,video,chat,on,your,mob,see,the,sexiest,dirtiest,girls,live,on,ur,phone,4,details,text,horny,to,89070,to,cancel,send,stop,to,89070"
fraud,2022,"freemsg,hi,baby,wow,just,got,a,new,cam,moby,wanna,c,a,hot,pic,or,fancy,a,chat"
fraud,2020,"wanna,have,a,laugh,try,chitchat,on,your,mobile,now,logon,by,txting,the,word,chat,and,send,it,to,no,8883,cm,po,box,4217,london,w1a,6zf,16,118pmsg,rcvd"
fraud,2021,"urgent,this,is,the,2nd,attempt,to,contact,uu,have,won,1000call,09071512432,b4,300603tcsbcm4235wc1n3xxcallcost150ppmmobilesvary,max7,50"
fraud,2021,"congratulations,ur,awarded,500,of,cd,vouchers,or,125gift,guaranteed,free,entry,2,100,wkly,draw,txt,music,to,87066"
fraud,2016,"had,your,contract,mobile,11,mnths,latest,motorola,nokia,etc,all,free,double,mins,text,on,orange,tariffs,text,yes,for,callback,no,to,remove,from,records"
fraud,2018,"urgent,call,09066350750,from,your,landline,your,complimentary,4,ibiza,holiday,or,10000,cash,await,collection,sae,tcs,po,box,434,sk3,8wp,150,ppm,18"
fraud,2023,"for,ur,chance,to,win,a,250,wkly,shopping,spree,txt,shop,to,80878,t'sc's,wwwtxt2shopcom,custcare,08715705022,1x150pwk"
fraud,2018,"u,have,a,secret,admirer,who,is,looking,2,make,contact,with,ufind,out,who,they,rreveal,who,thinks,ur,so,specialcall,on,09065171142stopsms08718727870150ppm"
fraud,2025,"mila,age23,blonde,new,in,uk,i,look,sex,with,uk,guys,if,u,like,fun,with,me,text,mtalk,to,6986618,30pptxt,1st,5free,150,increments,help08718728876"
fraud,2013,"well,done,england,get,the,official,poly,ringtone,or,colour,flag,on,yer,mobile,text,tone,or,flag,to,84199,now,optout,txt,eng,stop,box39822,w111wx,150"
fraud,2023,"freemsg,txt,call,to,no,86888,claim,your,reward,of,3,hours,talk,time,to,use,from,your,phone,now,subscribe6gbpmnth,inc,3hrs,16,stoptxtstop"
fraud,2021,"sunshine,quiz,win,a,super,sony,dvd,recorder,if,you,canname,the,capital,of,australia,text,mquiz,to,82277,b"
fraud,2024,"please,call,our,customer,service,representative,on,0800,169,6031,between,10am9pm,as,you,have,won,a,guaranteed,1000,cash,or,5000,prize"
fraud,2018,"todays,voda,numbers,ending,with,7634,are,selected,to,receive,a,350,reward,if,you,have,a,match,please,call,08712300220,quoting,claim,code,7684,standard,rates,apply"
fraud,2011,"you,are,being,ripped,off,get,your,mobile,content,from,wwwclubmobycom,call,08717509990,polytruepixringtonesgames,six,downloads,for,only,3"
fraud,2011,"we,tried,to,contact,you,re,your,reply,to,our,offer,of,a,video,phone,750,anytime,any,network,mins,half,price,line,rental,camcorder,reply,or,call,08000930705"
fraud,2023,"a,400,xmas,reward,is,waiting,for,you,our,computer,has,randomly,picked,you,from,our,loyal,mobile,customers,to,receive,a,400,reward,just,call,09066380611"
fraud,2018,"private,your,2003,account,statement,for,shows,800,unredeemed,s,i,m,points,call,08718738002,identifier,code,48922,expires,211104"
fraud,2022,"customer,service,announcement,we,recently,tried,to,make,a,delivery,to,you,but,were,unable,to,do,so,please,call,07099833605,to,reschedule,ref9280114"
fraud,2024,"hi,babe,its,chloe,how,r,u,i,was,smashed,on,saturday,night,it,was,great,how,was,your,weekend,u,been,missing,me,sp,visionsmscom,text,stop,to,stop,150ptext"
fraud,2011,"urgent,your,mobile,no,07808726822,was,awarded,a,2000,bonus,caller,prize,on,020903,this,is,our,2nd,attempt,to,contact,you,call,08718729758,box95qu"
fraud,2022,"win,we,have,a,winner,mr,t,foley,won,an,ipod,more,exciting,prizes,soon,so,keep,an,eye,on,ur,mobile,or,visit,wwwwin82050couk"
fraud,2023,"camera,you,are,awarded,a,sipix,digital,camera,call,09061221066,fromm,landline,delivery,within,28,days"
fraud,2019,"your,weekly,coolmob,tones,are,ready,to,download,this,weeks,new,tones,include,1,crazy,frogaxel,f,2,akonlonely,3,black,eyeddont,p,more,info,in,n"
fraud,2016,"cashbincouk,get,lots,of,cash,this,weekend,wwwcashbincouk,dear,welcome,to,the,weekend,we,have,got,our,biggest,and,best,ever,cash,give,away,these"
fraud,2018,"urgent,your,mobile,number,has,been,awarded,with,a,2000,prize,guaranteed,call,09061790121,from,land,line,claim,3030,valid,12hrs,only,150ppm"
fraud,2024,"thanks,4,your,continued,support,your,question,this,week,will,enter,u,in2,our,draw,4,100,cash,name,the,new,us,president,txt,ans,to,80082"
fraud,2021,"your,unique,user,id,is,1172,for,removal,send,stop,to,87239,customer,services,08708034412"
fraud,2024,"urgent,call,09066649731from,landline,your,complimentary,4,ibiza,holiday,or,10000,cash,await,collection"
fraud,2013,"urgent,this,is,our,2nd,attempt,to,contact,u,your,900,prize,from,yesterday,is,still,awaiting,collection,to,claim,call,now,09061702893"
fraud,2015,"santa,calling,would,your,little,ones,like,a,call,from,santa,xmas,eve,call,09077818151,to,book,you,time,calls150ppm,last,3mins,30s,tc,wwwsantacallingcom"
fraud,2021,"private,your,2004,account,statement,for,0784987,shows,786,unredeemed,bonus,points,to,claim,call,08719180219,identifier,code,45239,expires,060505"
fraud,2015,"check,out,choose,your,babe,videos,smsshsexnetun,fgkslpopw,fgkslpo"
fraud,2013,"new,mobiles,from,2004,must,go,txt,nokia,to,no,89545,collect,yours,today"
fraud,2022,"you,have,won,as,a,valued,vodafone,customer,our,computer,has,picked,you,to,win,a,150,prize,to,collect,is,easy,just,call,09061743386"
fraud,2023,"free,messagethanks,for,using,the,auction,subscription,service,18,150pmsgrcvd,2,skip,an,auction,txt,out,2,unsubscribe,txt,stop,customercare,08718726270"
fraud,2014,"bored,housewives,chat,n,date,now,08717507711,btnational,rate,10pmin,only,from,landlines"
fraud,2014,"lyricalladie21f,is,inviting,you,to,be,her,friend,reply,yes910,or,no910,see,her,wwwsmsacuhmmross,stop,send,stop,frnd,to,62468"
fraud,2019,"no,1,polyphonic,tone,4,ur,mob,every,week,just,txt,pt2,to,87575,1st,tone,free,so,get,txtin,now,and,tell,ur,friends,150ptone,16,reply,hl,4info"
fraud,2020,"todays,vodafone,numbers,ending,with,4882,are,selected,to,a,receive,a,350,award,if,your,number,matches,call,09064019014,to,receive,your,350,award"
fraud,2022,"want,the,latest,video,handset,750,anytime,any,network,mins,half,price,line,rental,reply,or,call,08000930705,for,delivery,tomorrow"
fraud,2024,"ou,are,guaranteed,the,latest,nokia,phone,a,40gb,ipod,mp3,player,or,a,500,prize,txt,word,collect,to,no,83355,ibhltd,ldnw15h,150pmtmsgrcvd18"
fraud,2022,"warner,village,83118,c,colin,farrell,in,swat,this,wkend,warner,village,get,1,free,med,popcornjust,show,msgticketkioskvalid,4712,c,tc,kiosk,reply,sony,4,mre,film,offers"
fraud,2020,"goal,arsenal,4,henry,7,v,liverpool,2,henry,scores,with,a,simple,shot,from,6,yards,from,a,pass,by,bergkamp,to,give,arsenal,a,2,goal,margin,after,78,mins"
fraud,2022,"this,is,the,2nd,time,we,have,tried,2,contact,u,u,have,won,the,750,pound,prize,2,claim,is,easy,call,08712101358,now,only,10p,per,min,btnationalrate"
fraud,2017,"got,what,it,takes,2,take,part,in,the,wrc,rally,in,oz,u,can,with,lucozade,energy,text,rally,le,to,61200,25p,see,packs,or,lucozadecoukwrc,itcould,be,u"
fraud,2018,"hi,the,sexychat,girls,are,waiting,for,you,to,text,them,text,now,for,a,great,night,chatting,send,stop,to,stop,this,service"
fraud,2020,"great,news,call,freefone,08006344447,to,claim,your,guaranteed,1000,cash,or,2000,gift,speak,to,a,live,operator,now"
fraud,2011,"hi,this,is,amy,we,will,be,sending,you,a,free,phone,number,in,a,couple,of,days,which,will,give,you,an,access,to,all,the,adult,parties"
fraud,2016,"welcome,to,select,an,o2,service,with,added,benefits,you,can,now,call,our,specially,trained,advisors,free,from,your,mobile,by,dialling,402"
