label,message
normal,"i,like,the,boy,who,helps,the,poor"
normal,"that,is,the,girl,whom,all,admire"
normal,"the,dog,whose,colour,is,white,has,become,mad"
normal,"i,understand,the,point,that,you,are,hinting,at"
normal,"patel,was,the,greatest,man,that,india,produced"
normal,"i,shall,employ,whomsoever,you,recommend"
normal,"there,was,somebody,that,raised,the,mattee"
normal,"there,was,not,any,that,could,be,followed"
normal,"these,are,chairman's,instruction,that,must,be,followed"
normal,"this,is,a,good,magazine,and,which,should,be,read,by,everyone"
normal,"this,is,a,good,car,but,which,is,very,costly"
normal,"the,man,whom,i,met,yesterday,is,very,intelligent"
normal,"is,you,put,this,seat,in,your,notebook,you,can,refer,to,it"
normal,"it,was,i,who,telephoned,you,yesterday"
normal,"i,am,not,one,of,those,who,cannot,keep,his,promise"
normal,"i,could,not,able,of,the,opportunity,i,got,last,year"
normal,"my,house,is,bigger,than,their"
normal,"this,is,a,secret,between,you,and,i"
normal,"any,one,of,the,two,girls,can,solve,this,puzzle"
normal,"either,of,the,three,students,is,responsible,for,the,loss"
normal,"every,man,and,every,woman,has,his,own,fascination"
normal,"this,is,to,certify,that,mr,a,is,our,employee"
normal,"the,boy,who,is,sitting,in,the,corner,reads,in,my,class"
normal,"that,is,the,best,that,you,can,do"
normal,"either,rohan,aur,his,friends,forgot,their,books"
normal,"she,is,growing,more,and,more,like,his,father"
normal,"are,you,likely,ever,to,become,a,principal"
normal,"we,earn,to,live,happily"
normal,"i,have,no,magazine,to,read"
normal,"these,fruits,are,delicious,to,eat"
normal,"it,was,the,best,players,to,be,perform,that,year"
normal,"i,asked,him,where,to,buy,fruits,at,reasonable,rate"
normal,"i,showed,him,which,button,to,press"
normal,"i,decided,to,do,it"
normal,"hello,kavya,how,are,you,its,been,a,long,time,we,have,met"
normal,"oh,hi,ankita,i,am,doing,good,what,about,you"
normal,"i,am,fine,too,so,where,are,you,working,right,now"
normal,"i,am,working,at,the,bosch,company"
normal,"oh,really,thats,a,great,company,what,is,your,post,there"
normal,"i,am,working,as,a,software,engineer"
normal,"i,am,a,travel,blogger,i,used,to,travel,to,different,places,and,explore,different,cultures,and,varieties,of,food,to,write,it,in,my,blog,i,would,like,to,ask,you,also,to,follow,my,blog"
normal,"sure,ankita,i,will,certainly,follow,it,you,are,doing,a,great,job,by,letting,people,know,about,different,parts,of,the,world"
normal,"thanks,kavya"
normal,"its,going,pretty,well,but,i,am,facing,little,difficulties,in,solving,some,maths,problems"
normal,"oh,really,may,i,know,which,problems,they,are,maybe,i,could,help,you,with,this"
normal,"it,is,related,to,the,trigonometry,topic"
normal,"well,fortunately,i,really,like,that,topic,i,think,we,can,study,together,with,the,whole,concept,mentioned,as,per,syllabus,you,may,come,to,my,house,after,school,to,study,i,can,even,give,you,some,tips,to,remember,the,formulas,based,on,this,topic"
normal,"we,can,study,together,to,clear,each,other,doubts,also,our,parents,will,not,be,having,any,issues,with,this,so,lets,start,it,from,tomorrow"
normal,"how,are,you,dealing,with,delhis,pollution"
normal,"its,really,terrifying,especially,in,winters,i,recently,ordered,a,pollution,mask,to,decrease,the,effect,of,pollution,but,we,cannot,wear,it,all,the,time,but,what,we,need,to,do,at,home"
normal,"you,have,got,a,point,im,also,thinking,to,buy,a,pollution,mask,what,would,you,suggest"
normal,"what,about,pollution,from,fireworks,on,diwali"
normal,"any,fraudulent,act,or,deception,on,social,media,internet,mobile,phones,etc,all,are,cybercrimes"
normal,"but,i,think,he,deserved,it,he,looted,as,much,as,rs,400,000,from,various,people"
normal,"there,are,many,types,of,frauds,blackmailing,and,threats,being,done,through,the,phones,and,internet"
normal,"what,acts,comes,under,cyber,crimes"
normal,"having,illegal,access,to,other,social,media,accounts,computers,phones,and,laptops,in,order,to,steal,personal,information,like,pics,messages,passwords,etc"
normal,"i,went,back,to,school"
normal,"oh,hey,i,didnt,see,you,there,did,you,already,get,a,table"
normal,"well,im,sure,you,did,great,good,luck"
normal,"i,can,understand,that,i,get,nervous,before,interviews,too"
normal,"i,am,working,at,the,bosch,company"
normal,"i,am,working,as,a,software,engineer"
normal,"i,have,been,so,busy,with,my,new,job,that,i,have,not,had,the,time,to,do,much,else,but,otherwise,me,and,the,family,are,all,fine"
normal,"actually,i,am,worried,about,my,final,examination,what,about,your,preparation,for,the,examination"
normal,"well,im,going,on,well,my,studies,i,am,also,worried,about,my,exam"
normal,"but,tell,me,about,your,preparation,in,different,subjects"
normal,"you,know,im,weak,in,english,thats,why,im,taking,special,care,in,english,im,having,a,detailed,revision,in,other,subjects"
normal,"yes,but,i,study,text,books,very,carefully"
normal,"are,you,taking,help,from,any,special,books"
normal,"yes,i,think,itll,be,very,helpful,not,only,for,english,but,also,for,other,subjects"
normal,"thank,you,for,your,supportive"
normal,"im,also,fine,jamia,we,are,in,intermediate,class,so,we,must,choose,our,career,now"
normal,"you,are,quite,right,success,in,life,depends,on,the,right,choice,of,career"
normal,"we,must,choose,our,career,properly,may,i,know,your,choice,of,career"
normal,"yes,i,do,it,is,a,good,profession,could,you,tell,me,why,you,have,chosen,this,profession"
normal,"most,of,our,people,are,deprived,of,the,service,of,the,doctors"
normal,"are,you,willing,to,go,to,the,villagers,if,necessary"
normal,"you,know,newspaper,is,called,the,store,house,of,knowledge"
normal,"without,reading,newspaper,we,cant,know,about,the,world"
normal,"they,who,dont,read,newspaper,remain,frogs,of,the,well,because,they,dont,know,the,current,affairs,of,the,country,and,world"
normal,"at,the,same,time,newspapers,contains,articles,related,to,our,study,they,are,very,helpful"
normal,"which,section,of,newspaper,do,you,like,most"
normal,"i,like,the,general,knowledge,section,and,literary,articles,sometimes,i,send,my,writings,to,newspaper"
normal,"thats,very,good,newspaper,up,hold,peoples,view,too,i,have,to,go,now"
normal,"you,look,bit,down,whats,the,matter"
normal,"nothing,much"
normal,"what,have,you,done,about,mathematics"
normal,"i,have,done,well,in,mathematics,but,i,could,not,do,well,in,english"
normal,"how,are,you,getting,on,with,your,studies"
normal,"my,preparation,is,so,good,in,all,subjects"
normal,"pray,for,me,and,thanks,for,your,suggestion"
normal,"sir,i,want,to,know,about,necessity,of,learning,english"
normal,"thank,you,for,your,curiosity,we,know,that,english,is,an,international,language,and,communication,defends,on,the,language"
normal,"but,why,shall,we,learn,it"
normal,"if,you,want,to,serve,in,a,post,office,in,a,foreign,office,in,an,airport,and,to,study,higher,education,you,must,know,english"
normal,"now,i,think,that,everybody,should,learn,english,because,we,can,not,progress,in,life,without,learn,it"
normal,"i,hope,that,you,have,understood,properly,it"
normal,"thank,you,sir,for,your,advices"
normal,"yes,our,specialization,in,financial,markets,is,good,though,probably,better,than,most,general,mba,courses"
normal,"yeah,right,so,arjun,where,do,you,come,from"
normal,"i,hail,from,chandigarh,where,my,family,lives"
normal,"i,am,from,delhi,itself,i,put,up,in,east,delhi,near,anand,vihar,i,stay,with,my,family"
normal,"yes,metro,is,the,best,option,for,students"
normal,"it,indeed,is,air,conditioning,and,the,trip,duration,is,also,really,short"
normal,"hello,juliet,it,is,nice,to,see,you,after,such,a,long,time,where,have,you,been"
normal,"hello,jane,it's,nice,to,see,you,too,i've,been,busy,in,preparing,for,my,engineering,entrance,examinations"
normal,"i've,always,had,a,natural,inclination,towards,a,mechanical,occupation,so,i,want,to,become,an,engineer,what,are,you,going,to,do"
normal,"i,have,always,loved,teaching,wish,to,become,a,good,teacher,like,my,mother,do,you,remember,how,we,used,to,imitate,our,teachers,during,our,school,days"
normal,"thanks,juliet,i,just,hope,i,achieve,my,goal,of,becoming,a,competent,teacher,and,share,my,knowledge,with,the,students,for,their,future"
normal,"that,is,a,very,nice,thought,jane,there,are,many,responsibilities,that,a,teacher,has,to,shoulder,it,is,a,difficult,job,although,it's,a,very,noble,profession"
normal,"hope,to,see,you,soon,wish,you,all,the,best,in,all,your,endeavors,jane"
normal,"thanks,juliet,i,will,surely,convey,your,regards,to,her"
normal,"everything,is,good,sir,my,final,semester,exams,of,mba,are,complete,and,i,want,some,tricks,and,tips,to,crack,the,job,interviews"
normal,"great,to,hear,that,i,will,surely,help,you,out,are,these,campus,interviews,or,offcampus,ones"
normal,"a,couple,of,them,will,be,campus,interviews,organized,by,the,training,and,placement,cell,but,the,majority,are,offcampus"
normal,"okay,then,there,are,certain,points,you,should,keep,in,mind,before,facing,any,job,interview"
normal,"yes,sir,please,tell,me,i,will,be,taking,notes"
normal,"the,first,round,is,usually,a,written,or,aptitude,test,it,can,also,be,a,technical,test,based,on,your,domain,expertise,before,anything,else,you,need,to,clear,this,round,i,hope,your,cv,has,been,peerreviewed,already"
normal,"yes,i,have,created,a,resume,i,hope,it,does,the,job"
normal,"i,hope,you,know,that,there,is,a,difference,between,a,cv,and,resume"
normal,"yes,sir,i,know,that,the,cv,is,a,long,version,while,the,resume,is,a,short,one"
normal,"yes,that,and,more,anyway,once,you,clear,the,aptitude,round,you,will,have,to,deal,with,the,hr,round,there,is,no,hardball,approach,and,the,hr,usually,tries,to,get,to,know,you,better,you,can,easily,go,through,a,checklist,of,the,most,frequently,questions,asked,in,such,interviews,and,you,will,be,good,to,go,take,note,that,the,tell,me,about,yourself,question,is,the,first,one,asked,and,you,need,to,prepare,well,for,that,there,is,another,really,important,thing,you,should,know,about,the,hr,round"
normal,"being,able,to,communicate,clearly,and,properly,most,companies,want,the,candidate,to,be,fluent,in,english,speaking,so,that,he,or,she,can,go,on,in,the,future,to,assume,leadership,roles,you,are,an,investment,for,the,company,so,they,want,the,best,candidate,possible,make,sure,your,speaking,skills,are,on,point"
normal,"i,will,certainly,do,that,in,fact,i,have,signed,up,for,some,mock,interview,sessions,with,pep,talk,india,to,give,my,best,shot"
normal,"great,to,hear,that,so,apart,from,your,communication,skills,and,technical,skills,which,are,the,two,most,important,factors,to,clear,an,interview,there,are,other,things,that,you,should,also,pay,attention,to"
normal,"i,am,all,ears,please,go,ahead"
normal,"you,need,to,pay,attention,to,your,clothing,be,formally,dressed,even,if,a,company,says,that,it,has,a,very,flexible,and,free,culture,it,show,a,sense,of,professionalism,from,you"
normal,"i,agree,i,have,got,a,special,tailored,suit,for,the,same,i,need,to,feel,comfortable,while,speaking,uncomfortable,clothing,makes,me,fidgety,and,nervous"
normal,"yes,coming,to,thatyour,body,language,will,play,a,big,role,in,your,selection,any,sign,of,low,confidence,nervousness,or,overly,aggressive,or,submissive,vibes,will,sow,the,seeds,of,doubt,in,the,interviewer,and,mess,up,your,prospects,sit,straight,be,confident,look,the,person,in,the,eye,and,smile"
normal,"yes,indeed,sometimes,i,become,nervous,when,i,dont,know,the,answer,i,will,have,to,work,upon,that"
normal,"your,mock,interview,sessions,will,help,you,give,your,best"
normal,"i,will,try,my,best,what,else"
normal,"dont,forget,to,learn,about,the,company,as,much,as,possible,if,you,have,a,basic,idea,of,what,the,company,does,what,its,core,domain,is,and,what,its,structure,is,like,then,it,will,create,a,very,positive,impression,on,the,interviewer,do,solid,research"
normal,"i,will,surely,do,that,any,other,advice"
normal,"do,not,lose,heart,if,somehow,you,get,rejected,try,to,understand,where,you,went,wrong,and,how,you,can,improve,on,those,mistakes,however,i,would,suggest,that,you,listen,and,read,about,different,interview,experiences,by,other,people,so,that,you,can,learn,from,their,mistakes"
normal,"sounds,great,thank,you,so,much"
normal,"hiya,have,u,been,paying,money,into,my,account,if,so,thanks,got,a,pleasant,surprise,when,i,checked,my,balance,u,c,i,don't,get,statements,4,that,acc"
normal,"ok,ill,send,you,with,in,ltdecimalgt,ok"
normal,"bognor,it,is,should,be,splendid,at,this,time,of,year"
normal,"yesi'm,in,office,da"
normal,"sorry,i'll,call,later"
normal,"joy's,father,is,john,then,john,is,the,name,of,joy's,father,mandan"
normal,"ok,i,only,ask,abt,e,movie,u,wan,ktv,oso"
normal,"misplaced,your,number,and,was,sending,texts,to,your,old,number,wondering,why,i've,not,heard,from,you,this,year,all,the,best,in,your,mcat,got,this,number,from,my,atlanta,friends"
normal,"sorry,i'll,call,later"
normal,"dunno,lei,i,might,b,eatin,wif,my,frens,if,ü,wan,to,eat,then,i,wait,4,ü,lar"
normal,"sorry,i'll,call,later"
normal,"say,this,slowly,godi,love,you,amp,i,need,youclean,my,heart,with,your,bloodsend,this,to,ten,special,people,amp,u,c,miracle,tomorrow,do,itplspls,do,it"
normal,"do,u,noe,how,2,send,files,between,2,computers"
normal,"mmmmm,i,loved,waking,to,your,words,this,morning,i,miss,you,too,my,love,i,hope,your,day,goes,well,and,you,are,happy,i,wait,for,us,to,be,together,again"
normal,"jay,says,he'll,put,in,ltgt"
normal,"can,you,just,come,in,for,a,sec,there's,somebody,here,i,want,you,to,see"
normal,"so,the,sun,is,anti,sleep,medicine"
normal,"what's,happening,with,you,have,you,gotten,a,job,and,have,you,begun,registration,for,permanent,residency"
normal,"yup,ok"
normal,"glad,it,went,well,come,over,at,11,then,we'll,have,plenty,of,time,before,claire,goes,to,work"
normal,"ok,enjoy,r,u,there,in,home"
normal,"can,you,pls,pls,send,me,a,mail,on,all,you,know,about,relatives,coming,to,deliver,here,all,you,know,about,costs,risks,benefits,and,anything,else,thanks"
normal,"you,do,what,all,you,like"
normal,"that's,y,we,haf,to,combine,n,c,how,lor"
normal,"the,monthly,amount,is,not,that,terrible,and,you,will,not,pay,anything,till,6months,after,finishing,school"
normal,"hmmmhow,many,players,selected"
normal,"they,said,if,its,gonna,snow,it,will,start,around,8,or,9,pm,tonite,they,are,predicting,an,inch,of,accumulation"
normal,"i,dont,can,you,send,it,to,me,plus,how's,mode"
normal,"aiyo,please,ü,got,time,meh"
normal,"package,all,your,programs,well"
normal,"she,is,our,sister,she,belongs,2,our,family,she,is,d,hope,of,tomorrow,pray,4,herwho,was,fated,4,d,shoranur,train,incident,lets,hold,our,hands,together,amp,fuelled,by,love,amp,concern,prior,2,her,grief,amp,pain,pls,join,in,dis,chain,amp,pass,it,stop,violence,against,women"
normal,"so,are,you,guys,asking,that,i,get,that,slippers,again,or,its,gone,with,last,year"
normal,"company,is,very,goodenvironment,is,terrific,and,food,is,really,nice"
normal,"honestly,i've,just,made,a,lovely,cup,of,tea,and,promptly,dropped,my,keys,in,it,and,then,burnt,my,fingers,getting,them,out"
normal,"yup,but,not,studying,surfing,lor,i'm,in,e,lazy,mode,today"
normal,"please,sen,my,kind,advice,please,come,here,and,try"
normal,"i'm,done,c,ü,there"
normal,"oh,fine,i'll,be,by,tonight"
normal,"ü,give,me,some,time,to,walk,there"
normal,"i'll,reach,in,ard,20,mins,ok"
normal,"fuck,babe,what,happened,to,you,how,come,you,never,came,back"
normal,"some,friends,want,me,to,drive,em,someplace,probably,take,a,while"
normal,"i,also,thk,too,fast,xy,suggest,one,not,me,u,dun,wan,it's,ok,going,2,rain,leh,where,got,gd"
normal,"are,you,still,getting,the,goods"
normal,"and,maybe,some,pressies"
normal,"yeah,i,am,so,i'll,leave,maybe,7ish"
normal,"kki'm,also,finewhen,will,you,complete,the,course"
normal,"under,the,sea,there,lays,a,rock,in,the,rock,there,is,an,envelope,in,the,envelope,there,is,a,paper,on,the,paper,there,are,3,words"
normal,"i,told,her,i,had,a,dr,appt,next,week,she,thinks,i'm,gonna,die,i,told,her,its,just,a,check,nothing,to,be,worried,about,but,she,didn't,listen"
normal,"you,in,your,room,i,need,a,few"
normal,"i,dont,want,to,hear,anything"
normal,"hey,for,me,there,is,no,leave,on,friday,wait,i,will,ask,my,superior,and,tell,you"
normal,"ultimately,tor,motive,tui,achieve,korli"
normal,"from,5,to,2,only,my,work,timing"
normal,"and,dont,worry,well,have,finished,by,march,ish"
normal,"the,house,is,on,the,water,with,a,dock,a,boat,rolled,up,with,a,newscaster,who,dabbles,in,jazz,flute,behind,the,wheel"
normal,"now,thats,going,to,ruin,your,thesis"
normal,"in,sch,but,neva,mind,u,eat,1st,lor"
normal,"hey,whats,up,u,sleeping,all,morning"
normal,"erm,i,thought,the,contract,ran,out,the4th,of,october"
normal,"i,dunno,until,when,lets,go,learn,pilates"
normal,"yup,i'm,elaborating,on,the,safety,aspects,and,some,other,issues"
normal,"goodmorning,today,i,am,late,for,1hr"
normal,"hi,happy,birthday,hi,hi,hi,hi,hi,hi,hi"
normal,"i,will,be,outside,office,take,all,from,there"
normal,"if,you,don't,respond,imma,assume,you're,still,asleep,and,imma,start,calling,n,shit"
normal,"aight,see,you,in,a,bit"
normal,"my,superior,telling,that,friday,is,leave,for,all,other,department,except,oursso,it,will,be,leave,for,youany,way,call,waheed,fathima,hr,and,conform,it"
normal,"lol,i,have,to,take,it,member,how,i,said,my,aunt,flow,didn't,visit,for,6,months,it's,cause,i,developed,ovarian,cysts,bc,is,the,only,way,to,shrink,them"
normal,"still,work,going,onit,is,very,small,house"
normal,"my,friend,just,got,here,and,says,he's,upping,his,order,by,a,few,grams,he's,got,ltgt,when,can,you,get,here"
normal,"tmr,timin,still,da,same,wat,cos,i,got,lesson,until,6"
normal,"thats,the,thing,with,apes,u,can,fight,to,the,death,to,keep,something,but,the,minute,they,have,it,when,u,let,go,thats,it"
normal,"no,i'm,not,gonna,be,able,to,too,late,notice,i'll,be,home,in,a,few,weeks,anyway,what,are,the,plans"
normal,"got,fujitsu,ibm,hp,toshiba,got,a,lot,of,model,how,to,say"
normal,"okie,thanx"
normal,"gosh,that,what,a,pain,spose,i,better,come,then"
normal,"as,usualiam,fine,happy,amp,doing,well"
normal,okie
normal,"so,when,you,gonna,get,rimac,access"
normal,"im,at,arestaurant,eating,squid,i,will,be,out,about,1030,wanna,dosomething,or,is,that,to,late"
normal,"you,call,times,job,today,ok,umma,and,ask,them,to,speed,up"
normal,"hello,ucall,wen,u,finish,wrki,fancy,meetin,up,wiv,u,all,tonite,as,i,need,a,break,from,dabooks,did,4,hrs,last,nite2,today,of,wrk"
normal,"r,u,sam,p,in,eachother,if,we,meet,we,can,go,2,my,house"
normal,"yeah,lol,luckily,i,didn't,have,a,starring,role,like,you"
normal,"hello,madam,how,are,you"
normal,"awesome,text,me,when,you're,restocked"
normal,"as,usualiam,fine,happy,amp,doing,well"
normal,"yes,it's,all,innocent,fun,o"
normal,"thanks,for,sending,this,mental,ability,question"
normal,"sir,hope,your,day,is,going,smoothly,i,really,hoped,i,wont,have,to,bother,you,about,this,i,have,some,bills,that,i,can't,settle,this,month,i,am,out,of,all,extra,cash,i,know,this,is,a,challenging,time,for,you,also,but,i,have,to,let,you,know"
normal,"2marrow,only,wed,at,ltgt,to,2,aha"
normal,"i,went,to,ur,hon,lab,but,no,one,is,there"
normal,"i,cant,pick,the,phone,right,now,pls,send,a,message"
normal,"hey,pple700,or,900,for,5,nightsexcellent,location,wif,breakfast,hamper"
normal,"how,come"
normal,"lol,nah,wasn't,too,bad,thanks,its,good,to,b,home,but,its,been,quite,a,reality,check,hows,ur,day,been,did,u,do,anything,with,website"
normal,"ok,lor"
normal,"i'm,coming,home,4,dinner"
normal,"s,daal,r,above,ltgt"
normal,"unni,thank,you,dear,for,the,rechargerakhesh"
normal,"i,know,i'm,lacking,on,most,of,this,particular,dramastorm's,details,but,for,the,most,part,i'm,not,worried,about,that"
normal,"haha,they,cant,what,at,the,most,tmr,forfeit,haha,so,how"
normal,"hey,there,glad,u,r,better,now,i,hear,u,treated,urself,to,a,digi,cam,is,it,good,we,r,off,at,9pm,have,a,fab,new,year,c,u,in,coupla,wks"
normal,"no,way,i'm,going,back,there"
normal,"i,will,cal,you,sir,in,meeting"
normal,"that's,what,i,love,to,hear,v,see,you,sundayish,then"
normal,"sorry,da,thangam,very,very,sorry,i,am,held,up,with,prasad"
normal,"tiwary,to,rcbbattle,between,bang,and,kochi"
normal,"thank,god,they,are,in,bed"
normal,"no,i,don't,have,cancer,moms,making,a,big,deal,out,of,a,regular,checkup,aka,pap,smear"
normal,"am,in,gobi,arts,college"
normal,"why,she,wants,to,talk,to,me"
normal,"pandy,joined,4w,technologies,todayhe,got,job"
normal,"they,can,try,they,can,get,lost,in,fact,tee,hee"
normal,"hi,you,just,spoke,to,maneesha,v,we'd,like,to,know,if,you,were,satisfied,with,the,experience,reply,toll,free,with,yes,or,no"
normal,"my,friends,use,to,call,the,same"
normal,"sorry,i'll,call,later"
normal,"em,its,olowoyey,uscedu,have,a,great,time,in,argentina,not,sad,about,secretary,everything,is,a,blessing"
normal,"its,a,taxt,massagetiepos,argh,ok,lool"
normal,"hi,can,i,please,get,a,ltgt,dollar,loan,from,you,ill,pay,you,back,by,mid,february,pls"
normal,"you,might,want,to,pull,out,more,just,in,case,and,just,plan,on,not,spending,it,if,you,can,i,don't,have,much,confidence,in,derek,and,taylor's,money,management"
normal,"do,you,like,shaking,your,booty,on,the,dance,floor"
normal,"text,me,when,you,get,off,don't,call,my,phones,having,problems"
normal,"no,need,for,the,drug,anymore"
normal,"sorry,dai,was,thought,of,calling,you,lot,of,timeslil,busyi,will,call,you,at,noon"
normal,"its,sarcasm,nt,scarcasim"
normal,"great,i,have,to,run,now,so,ttyl"
normal,"feel,like,trying,kadeem,again,v"
normal,"dai,ltgt,naal,eruku"
normal,"not,yet,chikkuwat,abt,u"
normal,ok
normal,"want,to,finally,have,lunch,today"
normal,"do,you,know,when,dad,will,be,back"
normal,"he,remains,a,bro,amongst,bros"
normal,"r,u,meeting,da,ge,at,nite,tmr"
normal,"was,a,nice,day,and,impressively,i,was,sensible,went,home,early,and,now,feel,fine,or,am,i,just,boring,when's,yours,i,can't,remember"
normal,"why,de,you,looking,good,only"
normal,"yes,they,replied,my,mail,i'm,going,to,the,management,office,later,plus,will,in,to,bank,later,alsoor,on,wednesday"
normal,"that's,cool,i'll,come,by,like,ltgt,ish"
normal,"super,msg,danalla,timing"
normal,"good,afternoon,my,boytoy,how,are,you,feeling,today,better,i,hope,are,you,being,my,good,boy,are,you,my,obedient,slave,do,you,please,your,queen"
normal,"i,am,6,ft,we,will,be,a,good,combination"
normal,"i'm,sick,i'm,needy,i,want,you,pouts,stomps,feet,where,are,you,pouts,stomps,feet,i,want,my,slave,i,want,him,now"
normal,"am,on,a,train,back,from,northampton,so,i'm,afraid,not"
normal,"where,in,abj,are,you,serving,are,you,staying,with,dad,or,alone"
normal,"was,playng,9,doors,game,and,gt,racing,on,phone,lol"
normal,"solve,d,case,a,man,was,found,murdered,on,ltdecimalgt,ltgt,afternoon,1his,wife,called,police,2police,questioned,everyone,3wife,siri,was,sleeping,when,the,murder,took,place,4cook,i,was,cooking,5gardener,i,was,picking,vegetables,6housemaid,i,went,2,d,post,office,7children,we,went,2,play,8neighbour,we,went,2,a,marriage,police,arrested,d,murderer,immediately,who's,it,reply,with,reason,if,u,r,brilliant"
normal,"i'm,on,da,bus,going,home"
normal,"i,got,a,call,from,a,landline,number,i,am,asked,to,come,to,anna,nagar,i,will,go,in,the,afternoon"
normal,"i'm,okay,chasing,the,dream,what's,good,what,are,you,doing,next"
normal,"yupz,i've,oredi,booked,slots,4,my,weekends,liao"
normal,"there,r,many,modelsony,ericson,also,der,ltgt,it,luks,good,bt,i,forgot,modl,no"
normal,okie
normal,"yes,i,know,the,cheesy,songs,from,frosty,the,snowman"
normal,"hey,tmr,meet,at,bugis,930"
normal,"all,these,nice,new,shirts,and,the,only,thing,i,can,wear,them,to,is,nudist,themed,you,in,mu"
normal,"hey,sexy,buns,what,of,that,day,no,word,from,you,this,morning,on,ym,i,think,of,you"
normal,"and,whenever,you,and,i,see,we,can,still,hook,up,too"
normal,"nope,but,i'm,going,home,now,then,go,pump,petrol,lor,like,going,2,rain,soon"
normal,"can,you,use,foreign,stamps,for,whatever,you,send,them,off,for"
normal,"oh,baby,of,the,house,how,come,you,dont,have,any,new,pictures,on,facebook"
normal,"feb,ltgt,is,i,love,u,day,send,dis,to,all,ur,valued,frnds,evn,me,if,3,comes,back,u'll,gt,married,d,person,u,luv,if,u,ignore,dis,u,will,lose,ur,luv,4,evr"
normal,"hiya,sorry,didn't,hav,signal,i,haven't,seen,or,heard,from,and,neither,has,which,is,unusual,in,itself,i'll,put,on,the,case,and,get,him,to,sort,it,out,hugs,and,snogs"
normal,"omw,back,to,tampa,from,west,palm,you,hear,what,happened"
normal,"yup,no,more,already,thanx,4,printing,n,handing,it,up"
normal,"what,i,mean,is,do,they,come,chase,you,out,when,its,over,or,is,it,stated,you,can,watch,as,many,movies,as,you,want"
normal,"s,now,only,i,took,tablets,reaction,morning,only"
normal,"nah,i'm,a,perpetual,dd"
normal,"sorry,de,i,went,to,shop"
normal,"wen,ur,lovable,bcums,angry,wid,u,dnt,take,it,seriously,coz,being,angry,is,d,most,childish,n,true,way,of,showing,deep,affection,care,n,luv,kettoda,manda,have,nice,day,da"
normal,"hey,you,still,want,to,go,for,yogasana,coz,if,we,end,at,cine,then,can,go,bathe,and,hav,the,steam,bath"
normal,"nope,i'm,not,drivin,i,neva,develop,da,photos,lei"
normal,"i,am,thinking,of,going,down,to,reg,for,pract,lessons,flung,my,advance,haha,wat,time,u,going"
normal,"cool,i,am,ltgt,inches,long,hope,you,like,them,big"
normal,"housemaid,is,the,murderer,coz,the,man,was,murdered,on,ltgt,th,january,as,public,holiday,all,govtinstituitions,are,closedincluding,post,officeunderstand"
normal,"okie,thanx"
normal,"go,where,n,buy,juz,buy,when,we,get,there,lar"
normal,"ok,lor"
normal,"i'm,working,technical,support,voice,process"
normal,"it's,justbeen,overa,week,since,we,broke,up,and,already,our,brains,are,going,to,mush"
normal,"tunde,how,are,you,doing,this,is,just,wishing,you,a,great,day,abiola"
normal,"nope,c,ü,then"
normal,"no,but,we'll,do,medical,missions,to,nigeria"
normal,"no,i,am,not,having,not,any,movies,in,my,laptop"
normal,"whatsup,there,dont,u,want,to,sleep"
normal,"i,havent,lei,next,mon,can"
normal,"mm,feeling,sleepy,today,itself,i,shall,get,that,dear"
normal,"how,dare,you,stupid,i,wont,tell,anything,to,you,hear,after,i,wont,talk,to,you"
normal,"do,ü,noe,if,ben,is,going"
normal,"can,you,do,a,mag,meeting,this,avo,at,some,point"
normal,"i,meant,middle,left,or,right"
normal,"really,i,crashed,out,cuddled,on,my,sofa"
normal,"hi,chachi,tried,calling,u,now,unable,to,reach,u,pl,give,me,a,missed,cal,once,u,c,tiz,msg,kanagu"
normal,"i,sent,you,the,prices,and,do,you,mean,the,ltgt,g"
normal,"are,you,this,much,buzy"
normal,"nothing,can"
normal,"no,am,working,on,the,ringing,u,thing,but,have,whole,houseful,of,screaming,brats,so,am,pulling,my,hair,out,loving,u"
normal,"but,my,family,not,responding,for,anything,now,am,in,room,not,went,to,home,for,diwali,but,no,one,called,me,and,why,not,coming,it,makes,me,feel,like,died"
normal,"tick,tick,tick,babe"
normal,"r,ü,going,4,today's,meeting"
normal,"k,dahow,many,page,you,want"
normal,"ya,had,just,nowonion,roast"
normal,"send,his,number,and,give,reply,tomorrow,morning,for,why,you,said,that,to,him,like,that,ok"
normal,"you,said,not,now,no,problem,when,you,can,let,me,know"
normal,"ok,but,tell,me,half,an,hr,b4,u,come,i,need,2,prepare"
normal,"play,w,computer,aiyah,i,tok,2,u,lor"
normal,"sat,right,okay,thanks"
normal,"derp,which,is,worse,a,dude,who,always,wants,to,party,or,a,dude,who,files,a,complaint,about,the,three,drug,abusers,he,lives,with"
normal,"ok,chinese,food,on,its,way,when,i,get,fat,you're,paying,for,my,lipo"
normal,"we,r,outside,already"
normal,"have,a,good,trip,watch,out,for,remember,when,you,get,back,we,must,decide,about,easter"
normal,"yo,we,are,watching,a,movie,on,netflix"
normal,"what,time,im,out,until,prob,3,or,so"
normal,"can,meh,thgt,some,will,clash,really,ah,i,dun,mind,i,dun,seen,to,have,lost,any,weight,gee"
normal,"i,dont,thnk,its,a,wrong,calling,between,us"
normal,"i,am,not,sure,about,night,menu,i,know,only,about,noon,menu"
normal,"arr,birthday,today,i,wish,him,to,get,more,oscar"
